count;acPlayerID;laPlayerID;newGame;NewValue;RandomValue;LastValue;look
0;0;2;1;11;11;-741520899;0
1;1;0;0;22;64;11;0
2;2;1;0;33;52;22;0
3;0;2;0;66;66;33;1
4;1;0;1;61;61;66;0
5;2;1;0;62;41;61;0
6;0;2;0;64;53;62;1
7;0;2;1;41;41;64;1
8;1;0;1;41;41;41;0
9;2;1;0;64;64;41;0
10;0;2;0;22;64;64;0
11;1;0;0;55;65;22;0
12;2;1;0;66;66;55;0
13;0;2;0;21;53;66;0
14;1;0;1;51;51;21;0
15;2;1;0;62;62;51;0
16;0;2;0;21;21;62;0
17;1;0;1;44;44;21;0
18;2;1;0;21;43;44;0
19;0;2;1;62;62;21;0
20;1;0;0;21;54;62;0
21;2;1;1;65;65;21;0
22;0;2;0;21;21;65;1
23;1;0;1;66;66;21;0
24;2;1;0;21;42;66;1
25;2;1;1;42;42;21;0
26;0;2;0;52;52;42;0
27;1;0;0;64;64;52;0
28;2;1;0;65;53;64;0
29;0;2;0;55;65;65;0
30;1;0;0;66;61;55;0
31;2;1;0;21;43;66;1
32;2;1;1;54;54;21;0
33;0;2;0;61;61;54;0
34;1;0;0;11;32;61;0
35;2;1;0;22;22;11;1
36;0;2;1;51;51;22;0
37;1;0;0;62;41;51;0
38;2;1;0;63;63;62;1
39;0;2;1;61;61;63;0
40;1;0;0;66;51;61;0
41;2;1;0;21;53;66;1
42;2;1;1;51;51;21;0
43;0;2;0;55;55;51;0
44;1;0;0;21;63;55;0
45;2;1;1;62;62;21;0
46;0;2;0;63;63;62;0
47;1;0;0;64;43;63;0
48;2;1;0;64;32;64;1
49;2;1;1;43;43;64;0
50;0;2;0;64;64;43;0
51;1;0;0;21;51;64;0
52;2;1;1;53;53;21;0
53;0;2;0;64;64;53;0
54;1;0;0;44;42;64;0
55;2;1;0;21;21;44;1
56;0;2;1;66;66;21;0
57;1;0;0;21;31;66;1
58;1;0;1;54;54;21;0
59;2;1;0;66;66;54;0
60;0;2;0;21;62;66;1
61;0;2;1;62;62;21;0
62;1;0;0;33;33;62;0
63;2;1;0;55;52;33;0
64;0;2;0;21;53;55;1
65;0;2;1;61;61;21;0
66;1;0;0;63;63;61;0
67;2;1;0;64;32;63;1
68;2;1;1;42;42;64;0
69;0;2;0;11;11;42;0
70;1;0;0;21;63;11;0
71;2;1;1;53;53;21;0
72;0;2;0;22;41;53;0
73;1;0;0;21;62;22;0
74;2;1;1;61;61;21;0
75;0;2;0;22;22;61;0
76;1;0;0;21;22;22;1
77;1;0;1;65;65;21;0
78;2;1;0;22;62;65;1
79;2;1;1;44;44;22;0
80;0;2;0;21;62;44;0
81;1;0;1;52;52;21;0
82;2;1;0;55;55;52;0
83;0;2;0;21;33;55;1
84;0;2;1;41;41;21;0
85;1;0;0;55;55;41;0
86;2;1;0;21;52;55;1
87;2;1;1;65;65;21;0
88;0;2;0;66;53;65;0
89;1;0;0;21;42;66;1
90;1;0;1;62;62;21;0
91;2;1;0;33;54;62;0
92;0;2;0;66;41;33;0
93;1;0;0;21;33;66;1
94;1;0;1;55;55;21;0
95;2;1;0;21;52;55;1
96;2;1;1;63;63;21;0
97;0;2;0;11;42;63;0
98;1;0;0;44;31;11;0
99;2;1;0;66;64;44;0
100;0;2;0;21;51;66;1
101;0;2;1;61;61;21;0
102;1;0;0;65;54;61;1
103;1;0;1;43;43;65;0
104;2;1;0;66;66;43;1
105;0;2;1;64;64;66;0
106;1;0;0;21;52;64;1
107;1;0;1;65;65;21;0
108;2;1;0;66;51;65;1
109;2;1;1;61;61;66;0
110;0;2;0;63;63;61;0
111;1;0;0;33;43;63;1
112;1;0;1;61;61;33;0
113;2;1;0;21;52;61;0
114;0;2;1;62;62;21;0
115;1;0;0;66;41;62;1
116;1;0;1;53;53;66;0
117;2;1;0;61;42;53;0
118;0;2;0;61;41;61;1
119;0;2;1;53;53;61;0
120;1;0;0;55;55;53;0
121;2;1;0;21;31;55;1
122;2;1;1;65;65;21;0
123;0;2;0;65;52;65;1
124;0;2;1;52;52;65;0
125;1;0;0;61;61;52;1
