count;acPlayerID;laPlayerID;newGame;NewValue;RandomValue;LastValue;look
197;2;1;0;66;11;55;1
198;2;1;1;11;11;66;0
199;0;2;0;22;62;11;1
200;0;2;1;65;65;22;0
201;1;0;0;44;44;65;0
202;2;1;0;55;43;44;1
203;2;1;1;63;63;55;0
204;0;2;0;64;52;63;1
205;0;2;1;33;33;64;0
206;1;0;0;44;64;33;1
207;1;0;1;52;52;44;0
208;2;1;0;33;33;52;0
209;0;2;0;44;53;33;1
210;0;2;1;21;21;44;0
211;1;0;1;53;53;21;0
212;2;1;0;63;63;53;0
213;0;2;0;55;55;63;0
214;1;0;0;66;51;55;1
215;1;0;1;64;64;66;0
216;2;1;0;65;61;64;1
217;2;1;1;31;31;65;0
218;0;2;0;63;63;31;0
219;1;0;0;44;44;63;0
220;2;1;0;55;65;44;1
221;2;1;1;21;21;55;0
222;0;2;1;61;61;21;0
223;1;0;0;62;41;61;1
224;1;0;1;32;32;62;0
225;2;1;0;21;21;32;0
226;0;2;1;43;43;21;0
227;1;0;0;52;52;43;0
228;2;1;0;53;41;52;1
229;2;1;1;44;44;53;0
230;0;2;0;55;55;44;1
231;1;0;1;62;62;55;0
232;2;1;0;63;42;62;1
233;2;1;1;62;62;63;0
234;0;2;0;63;52;62;1
235;0;2;1;42;42;63;0
236;1;0;0;64;64;42;0
237;2;1;0;65;52;64;1
238;2;1;1;52;52;65;0
239;0;2;0;53;43;52;1
240;0;2;1;43;43;53;0
241;1;0;0;63;63;43;0
242;2;1;0;64;41;63;1
243;2;1;1;51;51;64;0
244;0;2;0;62;62;51;0
245;1;0;0;63;42;62;1
246;1;0;1;63;63;63;0
247;2;1;0;64;43;63;1
248;2;1;1;55;55;64;0
249;0;2;0;66;41;55;1
250;0;2;1;21;21;66;0
251;1;0;1;51;51;21;0
252;2;1;0;52;51;51;1
253;2;1;1;43;43;52;0
254;0;2;0;64;64;43;0
255;1;0;0;65;42;64;1
256;1;0;1;11;11;65;0
257;2;1;0;22;52;11;1
258;2;1;1;53;53;22;0
259;0;2;0;54;42;53;1
260;0;2;1;41;41;54;0
261;1;0;0;21;21;41;0
262;2;1;1;42;42;21;0
263;0;2;0;64;64;42;0
264;1;0;0;65;63;64;1
265;1;0;1;31;31;65;0
266;2;1;0;43;43;31;0
267;0;2;0;33;33;43;0
268;1;0;0;44;54;33;1
269;1;0;1;32;32;44;0
270;2;1;0;21;21;32;0
271;0;2;1;32;32;21;0
272;1;0;0;55;55;32;0
273;2;1;0;66;31;55;1
274;2;1;1;65;65;66;0
275;0;2;0;11;52;65;1
276;0;2;1;64;64;11;0
277;1;0;0;65;31;64;1
278;1;0;1;52;52;65;0
279;2;1;0;63;63;52;0
280;0;2;0;64;42;63;1
281;0;2;1;61;61;64;0
282;1;0;0;62;43;61;1
283;1;0;1;62;62;62;0
284;2;1;0;63;62;62;1
285;2;1;1;54;54;63;0
286;0;2;0;61;42;54;1
287;0;2;1;64;64;61;0
288;1;0;0;65;41;64;1
289;1;0;1;55;55;65;0
290;2;1;0;66;33;55;1
291;2;1;1;53;53;66;0
292;0;2;0;54;54;53;1
293;1;0;1;32;32;54;0
294;2;1;0;63;63;32;0
295;0;2;0;64;42;63;1
296;0;2;1;22;22;64;0
297;1;0;0;33;54;22;1
298;1;0;1;44;44;33;0
299;2;1;0;55;32;44;1
300;2;1;1;54;54;55;0
301;0;2;0;65;65;54;0
302;1;0;0;11;42;65;1
303;1;0;1;62;62;11;0
304;2;1;0;63;61;62;1
305;2;1;1;42;42;63;0
306;0;2;0;66;66;42;0
307;1;0;0;21;43;66;1
308;1;0;1;44;44;21;0
309;2;1;0;55;32;44;1
310;2;1;1;64;64;55;0
311;0;2;0;65;61;64;1
312;0;2;1;65;65;65;0
313;1;0;0;11;31;65;1
314;1;0;1;52;52;11;0
315;2;1;0;64;64;52;0
316;0;2;0;65;63;64;1
317;0;2;1;62;62;65;0
318;1;0;0;63;61;62;1
319;1;0;1;51;51;63;0
320;2;1;0;52;52;51;1
321;0;2;1;63;63;52;0
322;1;0;0;21;21;63;0
323;2;1;1;33;33;21;0
324;0;2;0;55;55;33;0
325;1;0;0;66;22;55;1
326;1;0;1;21;21;66;0
327;2;1;1;61;61;21;0
328;0;2;0;63;63;61;0
329;1;0;0;65;65;63;0
330;2;1;0;11;64;65;1
331;2;1;1;32;32;11;0
332;0;2;0;21;21;32;0
333;1;0;1;11;11;21;0
334;2;1;0;22;11;11;1
335;2;1;1;43;43;22;0
336;0;2;0;61;61;43;0
337;1;0;0;62;41;61;1
338;1;0;1;61;61;62;0
339;2;1;0;62;52;61;1
340;2;1;1;33;33;62;0
341;0;2;0;44;53;33;1
342;0;2;1;53;53;44;0
343;1;0;0;22;22;53;0
344;2;1;0;33;65;22;1
345;2;1;1;31;31;33;0
346;0;2;0;32;32;31;0
347;1;0;0;42;42;32;0
348;2;1;0;43;42;42;1
349;2;1;1;63;63;43;0
350;0;2;0;64;32;63;1
351;0;2;1;54;54;64;0
352;1;0;0;61;31;54;1
353;1;0;1;41;41;61;0
354;2;1;0;65;65;41;0
355;0;2;0;11;42;65;1
356;0;2;1;21;21;11;0
357;1;0;1;32;32;21;0
358;2;1;0;43;43;32;0
359;0;2;0;51;51;43;1
360;1;0;1;63;63;51;0
361;2;1;0;64;51;63;1
362;2;1;1;54;54;64;0
363;0;2;0;61;61;54;1
364;1;0;1;54;54;61;0
365;2;1;0;64;64;54;0
366;0;2;0;65;41;64;1
367;0;2;1;43;43;65;0
368;1;0;0;51;41;43;1
369;1;0;1;55;55;51;0
370;2;1;0;66;22;55;1
371;2;1;1;64;64;66;0
372;0;2;0;65;61;64;1
373;0;2;1;21;21;65;0
374;1;0;1;32;32;21;0
375;2;1;0;51;51;32;0
376;0;2;0;52;51;51;1
377;0;2;1;41;41;52;0
378;1;0;0;42;32;41;1
379;1;0;1;54;54;42;0
380;2;1;0;61;54;54;1
381;2;1;1;11;11;61;0
382;0;2;0;22;41;11;1
383;0;2;1;43;43;22;0
384;1;0;0;64;64;43;0
385;2;1;0;65;51;64;1
386;2;1;1;54;54;65;0
387;0;2;0;61;32;54;1
388;0;2;1;32;32;61;0
389;1;0;0;53;53;32;0
390;2;1;0;54;32;53;1
391;2;1;1;61;61;54;0
392;0;2;0;21;21;61;0
393;1;0;1;63;63;21;0
394;2;1;0;64;43;63;1
395;2;1;1;66;66;64;0
396;0;2;0;21;65;66;1
397;0;2;1;64;64;21;0
398;1;0;0;65;41;64;1
399;1;0;1;21;21;65;0
400;2;1;1;61;61;21;0
401;0;2;0;33;33;61;0
402;1;0;0;44;42;33;1
403;1;0;1;64;64;44;0
404;2;1;0;65;42;64;1
405;2;1;1;43;43;65;0
406;0;2;0;54;54;43;0
407;1;0;0;61;43;54;1
408;1;0;1;64;64;61;0
409;2;1;0;55;55;64;0
410;0;2;0;21;21;55;0
411;1;0;1;52;52;21;0
412;2;1;0;55;55;52;0
413;0;2;0;66;52;55;1
414;0;2;1;54;54;66;0
415;1;0;0;61;32;54;1
416;1;0;1;42;42;61;0
417;2;1;0;65;65;42;0
418;0;2;0;11;53;65;1
419;0;2;1;42;42;11;0
420;1;0;0;66;66;42;0
421;2;1;0;21;31;66;1
422;2;1;1;21;21;21;0
423;0;2;1;54;54;21;0
424;1;0;0;66;66;54;0
425;2;1;0;21;51;66;1
426;2;1;1;21;21;21;0
427;0;2;1;53;53;21;0
428;1;0;0;65;65;53;0
429;2;1;0;11;63;65;1
430;2;1;1;51;51;11;0
431;0;2;0;54;54;51;0
432;1;0;0;62;62;54;0
433;2;1;0;63;32;62;1
434;2;1;1;41;41;63;0
435;0;2;0;42;41;41;1
436;0;2;1;64;64;42;0
437;1;0;0;65;51;64;1
438;1;0;1;52;52;65;0
439;2;1;0;62;62;52;0
440;0;2;0;63;42;62;1
441;0;2;1;54;54;63;0
442;1;0;0;44;44;54;0
443;2;1;0;55;11;44;1
444;2;1;1;31;31;55;0
445;0;2;0;33;33;31;0
446;1;0;0;44;65;33;1
447;1;0;1;43;43;44;0
448;2;1;0;53;53;43;0
449;0;2;0;54;53;53;1
450;0;2;1;32;32;54;0
451;1;0;0;41;31;32;0
452;2;1;0;44;44;41;0
453;0;2;0;55;55;44;1
454;1;0;1;66;66;55;0
455;2;1;0;21;41;66;1
456;2;1;1;65;65;21;0
