count;acPlayerID;laPlayerID;newGame;NewValue;RandomValue;LastValue;look
197;0;2;0;21;31;44;1
198;2;1;1;54;54;21;0
199;0;2;0;22;53;54;0
200;1;0;0;44;62;22;0
201;2;1;0;44;62;22;1
202;1;0;1;51;51;44;0
203;2;1;0;65;65;51;0
204;0;2;0;21;21;65;0
205;1;0;0;21;21;65;1
206;1;0;1;21;21;21;0
207;2;1;0;21;21;21;1
208;2;1;1;65;65;21;0
209;0;2;0;65;65;21;1
210;0;2;1;52;52;65;0
211;1;0;0;52;52;65;1
212;1;0;1;52;52;52;0
213;2;1;0;52;52;52;1
214;2;1;1;41;41;52;0
215;0;2;0;41;41;52;1
216;0;2;1;43;43;41;0
217;1;0;0;33;33;43;0
218;2;1;0;55;55;33;0
219;0;2;0;66;53;55;0
220;1;0;0;66;53;55;1
221;0;2;1;64;64;66;0
222;1;0;0;64;64;66;1
223;1;0;1;65;65;64;0
224;2;1;0;33;41;65;0
225;0;2;0;33;41;65;1
226;2;1;1;65;65;33;0
227;0;2;0;66;42;65;0
228;1;0;0;66;42;65;1
229;0;2;1;32;32;66;0
230;1;0;0;43;43;32;0
231;2;1;0;43;43;32;1
232;2;1;1;52;52;43;0
233;0;2;0;52;52;43;1
234;0;2;1;44;44;52;0
235;1;0;0;21;21;44;0
236;2;1;0;21;21;44;1
237;2;1;1;52;52;21;0
238;0;2;0;22;22;52;0
239;1;0;0;55;65;22;0
240;2;1;0;55;65;22;1
241;1;0;1;54;54;55;0
242;2;1;0;54;54;55;1
243;2;1;1;65;65;54;0
244;0;2;0;65;65;54;1
245;0;2;1;21;21;65;0
246;1;0;0;21;21;65;1
247;1;0;1;22;22;21;0
248;2;1;0;22;22;21;1
249;2;1;1;21;21;22;0
250;0;2;0;21;21;22;1
251;0;2;1;52;52;21;0
252;1;0;0;61;41;52;0
253;2;1;0;61;41;52;1
254;1;0;1;32;32;61;0
255;2;1;0;52;52;32;0
256;0;2;0;62;62;52;0
257;1;0;0;64;64;62;0
258;2;1;0;66;63;64;0
259;0;2;0;66;63;64;1
260;2;1;1;64;64;66;0
261;0;2;0;44;44;64;0
262;1;0;0;44;44;64;1
263;1;0;1;51;51;44;0
264;2;1;0;61;31;51;0
265;0;2;0;11;31;61;0
266;1;0;0;33;31;11;0
267;2;1;0;55;41;33;0
268;0;2;0;55;41;33;1
269;2;1;1;21;21;55;0
270;0;2;0;21;21;55;1
271;0;2;1;66;66;21;0
272;1;0;0;66;66;21;1
273;1;0;1;53;53;66;0
274;2;1;0;33;42;53;0
275;0;2;0;33;42;53;1
