count;acPlayerID;laPlayerID;newGame;NewValue;RandomValue;LastValue;look
243;1;0;1;63;63;63;0
244;2;1;0;22;61;63;0
245;0;2;0;33;22;22;0
246;1;0;0;66;54;33;1
247;1;0;1;41;41;66;0
248;2;1;0;52;52;41;1
249;0;2;1;51;51;52;1
250;1;0;1;52;52;51;0
251;2;1;0;53;41;52;0
252;0;2;0;33;32;53;0
253;1;0;0;66;61;33;0
254;2;1;0;21;54;66;1
255;2;1;1;31;31;21;0
256;0;2;0;65;65;31;1
257;1;0;1;41;41;65;0
258;2;1;0;65;65;41;1
259;0;2;1;64;64;65;1
260;1;0;1;44;44;64;1
261;2;1;1;54;54;44;1
262;0;2;1;54;54;54;1
263;1;0;1;51;51;54;1
264;2;1;1;52;52;51;0
265;0;2;0;64;64;52;1
266;1;0;1;65;65;64;0
267;2;1;0;11;63;65;1
268;2;1;1;11;11;11;1
269;0;2;1;64;64;11;0
270;1;0;0;21;63;64;0
271;2;1;1;33;33;21;1
272;0;2;1;52;52;33;0
273;1;0;0;54;54;52;0
274;2;1;0;11;52;54;1
275;2;1;1;31;31;11;0
276;0;2;0;62;62;31;0
277;1;0;0;44;54;62;1
278;1;0;1;52;52;44;1
279;2;1;1;31;31;52;0
280;0;2;0;52;52;31;0
281;1;0;0;55;55;52;0
282;2;1;0;66;42;55;1
283;2;1;1;44;44;66;0
284;0;2;0;55;41;44;1
285;0;2;1;21;21;55;1
286;1;0;1;65;65;21;0
287;2;1;0;66;32;65;0
288;0;2;0;21;21;66;1
289;1;0;1;51;51;21;1
290;2;1;1;32;32;51;0
291;0;2;0;41;41;32;0
292;1;0;0;62;62;41;0
293;2;1;0;33;33;62;0
294;0;2;0;21;64;33;1
295;0;2;1;52;52;21;0
296;1;0;0;21;21;52;1
297;2;1;1;31;31;21;0
298;0;2;0;21;21;31;0
299;1;0;1;42;42;21;0
300;2;1;0;33;33;42;0
301;0;2;0;66;61;33;1
302;0;2;1;65;65;66;0
303;1;0;0;44;61;65;1
304;1;0;1;42;42;44;0
305;2;1;0;61;61;42;0
306;0;2;0;22;22;61;1
307;1;0;1;54;54;22;1
308;2;1;1;53;53;54;1
