count;acPlayerID;laPlayerID;newGame;NewValue;RandomValue;LastValue;look
197;2;1;0;21;62;22;1
198;2;1;1;61;61;21;0
199;0;2;0;11;51;61;1
200;0;2;1;33;33;11;0
201;1;0;0;44;22;33;0
202;2;1;0;21;32;44;0
203;0;2;1;42;42;21;1
204;1;0;1;43;43;42;1
205;2;1;1;54;54;43;0
206;0;2;0;61;61;54;0
207;1;0;0;22;52;61;1
208;1;0;1;63;63;22;0
209;2;1;0;44;61;63;1
210;2;1;1;11;11;44;1
211;0;2;1;62;62;11;0
212;1;0;0;63;62;62;1
213;1;0;1;61;61;63;1
214;2;1;1;32;32;61;0
215;0;2;0;33;32;32;0
216;1;0;0;21;21;33;1
217;2;1;1;42;42;21;1
218;0;2;1;53;53;42;0
219;1;0;0;64;64;53;0
220;2;1;0;11;32;64;0
221;0;2;0;44;53;11;0
222;1;0;0;66;62;44;0
223;2;1;0;21;44;66;1
224;2;1;1;31;31;21;0
225;0;2;0;42;42;31;0
226;1;0;0;54;54;42;0
227;2;1;0;63;63;54;1
228;0;2;1;54;54;63;1
229;1;0;1;64;64;54;1
230;2;1;1;61;61;64;1
231;0;2;1;43;43;61;0
232;1;0;0;52;52;43;1
233;2;1;1;63;63;52;1
234;0;2;1;62;62;63;1
235;1;0;1;51;51;62;0
236;2;1;0;54;54;51;0
237;0;2;0;65;65;54;0
238;1;0;0;66;63;65;0
239;2;1;0;21;63;66;1
240;2;1;1;31;31;21;0
241;0;2;0;41;41;31;0
242;1;0;0;42;42;41;1
243;2;1;1;43;43;42;0
244;0;2;0;66;32;43;0
245;1;0;0;21;41;66;1
246;1;0;1;61;61;21;1
247;2;1;1;21;21;61;1
248;0;2;1;54;54;21;0
249;1;0;0;61;61;54;0
250;2;1;0;11;11;61;0
251;0;2;0;33;53;11;1
252;0;2;1;61;61;33;0
253;1;0;0;63;61;61;1
254;1;0;1;33;33;63;1
255;2;1;1;54;54;33;0
256;0;2;0;65;65;54;1
257;1;0;1;42;42;65;0
258;2;1;0;51;51;42;0
259;0;2;0;22;41;51;1
260;0;2;1;62;62;22;1
261;1;0;1;43;43;62;1
262;2;1;1;11;11;43;0
263;0;2;0;33;65;11;1
264;0;2;1;55;55;33;1
265;1;0;1;65;65;55;1
266;2;1;1;65;65;65;1
267;0;2;1;43;43;65;0
268;1;0;0;52;52;43;1
269;2;1;1;43;43;52;0
270;0;2;0;11;41;43;0
271;1;0;0;44;31;11;0
272;2;1;0;55;53;44;0
273;0;2;0;21;62;55;1
274;0;2;1;66;66;21;1
275;1;0;1;52;52;66;0
276;2;1;0;55;55;52;1
277;0;2;1;64;64;55;0
278;1;0;0;22;52;64;0
279;2;1;0;21;52;22;1
280;2;1;1;21;21;21;0
281;0;2;1;52;52;21;1
282;1;0;1;43;43;52;0
283;2;1;0;65;41;43;1
284;2;1;1;44;44;65;1
285;0;2;1;62;62;44;1
286;1;0;1;53;53;62;1
287;2;1;1;44;44;53;0
288;0;2;0;66;41;44;0
289;1;0;0;21;44;66;1
290;1;0;1;32;32;21;0
291;2;1;0;41;41;32;0
292;0;2;0;21;21;41;0
293;1;0;1;53;53;21;1
294;2;1;1;21;21;53;0
295;0;2;1;66;66;21;1
296;1;0;1;55;55;66;0
297;2;1;0;66;62;55;0
298;0;2;0;21;52;66;1
299;0;2;1;54;54;21;1
300;1;0;1;21;21;54;1
301;2;1;1;21;21;21;0
302;0;2;1;43;43;21;1
303;1;0;1;55;55;43;1
304;2;1;1;31;31;55;0
305;0;2;0;43;43;31;0
306;1;0;0;22;41;43;0
307;2;1;0;21;52;22;1
308;2;1;1;55;55;21;1
309;0;2;1;21;21;55;1
310;1;0;1;43;43;21;0
311;2;1;0;53;53;43;0
312;0;2;0;66;31;53;0
313;1;0;0;21;41;66;1
314;1;0;1;43;43;21;0
315;2;1;0;64;64;43;0
316;0;2;0;65;52;64;0
317;1;0;0;66;63;65;0
318;2;1;0;21;63;66;1
319;2;1;1;62;62;21;1
320;0;2;1;44;44;62;0
321;1;0;0;66;66;44;1
322;2;1;1;62;62;66;0
323;0;2;0;21;21;62;0
324;1;0;1;32;32;21;0
325;2;1;0;64;64;32;1
326;0;2;1;52;52;64;0
327;1;0;0;62;42;52;0
328;2;1;0;65;41;62;1
329;2;1;1;62;62;65;1
330;0;2;1;53;53;62;1
331;1;0;1;42;42;53;0
332;2;1;0;53;53;42;0
333;0;2;0;54;54;53;0
334;1;0;0;65;65;54;0
335;2;1;0;66;66;65;1
336;0;2;1;44;44;66;1
337;1;0;1;55;55;44;0
338;2;1;0;21;63;55;0
339;0;2;1;52;52;21;0
340;1;0;0;65;41;52;0
341;2;1;0;33;42;65;1
342;2;1;1;31;31;33;0
343;0;2;0;63;63;31;0
344;1;0;0;65;65;63;0
345;2;1;0;66;41;65;0
346;0;2;0;21;53;66;1
347;0;2;1;65;65;21;0
348;1;0;0;44;44;65;0
349;2;1;0;55;54;44;1
350;2;1;1;61;61;55;0
351;0;2;0;64;64;61;1
352;1;0;1;43;43;64;0
353;2;1;0;61;61;43;1
354;0;2;1;21;21;61;1
355;1;0;1;53;53;21;0
356;2;1;0;21;21;53;1
357;0;2;1;66;66;21;0
358;1;0;0;21;21;66;0
359;2;1;1;44;44;21;0
360;0;2;0;66;32;44;1
361;0;2;1;53;53;66;1
362;1;0;1;65;65;53;0
363;2;1;0;11;62;65;0
364;0;2;0;66;31;11;1
365;0;2;1;66;66;66;1
366;1;0;1;31;31;66;1
367;2;1;1;21;21;31;1
368;0;2;1;63;63;21;1
369;1;0;1;63;63;63;0
370;2;1;0;22;52;63;1
371;2;1;1;61;61;22;1
